customer_id,cost_to_serve,net_margin,CustomerLifetimeValue,NetProfitMargin,RevenueGenerated
539,1250.42,8351.03,291044.88,19.65,57190.32
540,527.79,2924.19,491679.62,20.47,100646.82
541,1700.73,2727.5,238411.16,9.7,23125.88
542,2032.08,2278.52,647865.88,22.47,145575.46
543,1738.89,18704.03,59215.46,21.85,12938.58
544,646.87,-1990.57,20949.86,12.94,2710.91
545,1293.41,4327.63,866340.33,20.29,175780.45
546,1318.56,5275.25,34525.9,9.06,3128.05
547,1429.62,6239.59,817928.54,17.84,145918.45
548,1695.12,11606.05,650156.55,10.93,71062.11
549,2079.36,14589.1,586601.7,10.45,61299.88
550,1245.88,18668.77,258919.02,17.86,46242.94
551,1739.05,10872.52,123821.43,10.68,13224.13
552,2091.73,-1634.5,46417.06,6.7,3109.94
553,1635.25,17378.57,548047.73,23.66,129668.09
554,1891.88,7170.25,56634.4,16.71,9463.61
555,851.28,4672.87,536164.24,19.44,104230.33
556,2385.04,18633.28,279954.49,15.69,43924.86
557,1619.13,14626.21,385743.16,6.8,26230.53
558,1416.05,7697.2,979192.64,21.32,208763.87
559,2347.69,14009.87,590226.28,6.29,37125.23
560,2515.72,13920.2,54018.08,23.63,12764.47
561,1745.18,7709.43,183810.92,17.79,32699.96
562,625.69,17929.39,861446.66,17.65,152045.34
563,968.05,9255.44,997268.26,18.35,182998.73
564,2079.74,19571.73,227770.9,16.25,37012.77
565,2175.25,11346.25,515130.51,8.64,44507.28
566,522.2,3309.61,851202.23,24.54,208885.03
567,1096.75,3305.58,719192.65,20.93,150527.02
568,932.84,558.55,889369.26,18.28,162576.7
569,1816.96,18184.7,818717.25,12.63,103403.99
570,2125.13,14100.03,743809.23,10.03,74604.07
571,1198.55,5083.2,833119.74,19.98,166457.32
572,696.9,19035.76,116600.59,14.14,16487.32
573,2285.89,8785.98,115345.92,15.58,17970.89
574,2038.17,9836.2,573208.7,7.9,45283.49
575,1814.07,14503.06,609094.73,9.94,60544.02
576,572.87,18715.99,56804.05,20.0,11360.81
577,2551.26,473.85,818416.38,16.04,131273.99
578,1748.45,16549.88,766024.43,22.57,172891.71
579,753.18,9285.9,920437.51,7.63,70229.38
580,1919.78,2163.88,309256.37,15.74,48676.95
581,1435.71,4429.78,310553.75,8.83,27421.9
582,1660.34,1300.83,694964.55,23.45,162969.19
583,1564.85,19703.27,131634.59,14.46,19034.36
584,734.23,16252.17,854335.58,10.04,85775.29
585,2800.34,10268.3,647827.17,20.06,129954.13
586,1362.57,6504.06,367889.12,10.29,37855.79
587,1104.89,8968.67,340675.62,8.37,28514.55
588,1961.55,17100.74,585486.39,21.65,126757.8
589,1734.82,3597.07,706690.37,6.17,43602.8
590,2613.34,18332.57,35524.0,7.22,2564.83
591,2524.11,1322.5,377708.89,13.42,50688.53
592,721.79,12889.77,345779.09,8.99,31085.54
593,2822.65,15462.75,975652.32,21.45,209277.42
594,1327.37,16169.03,457852.17,20.87,95553.75
595,912.34,16863.59,671944.65,13.87,93198.72
596,542.0,11864.11,476389.26,15.5,73840.34
597,2442.15,1123.39,319068.24,16.92,53986.35
598,830.88,16111.16,206684.27,22.72,46958.67
599,1599.67,8397.01,359290.87,23.06,82852.47
600,1408.93,10295.92,799761.69,5.46,43666.99
601,1882.68,2876.97,216331.96,9.52,20594.8
602,1131.61,12389.45,790052.52,10.57,83508.55
603,503.71,9998.26,677334.95,9.88,66920.69
604,2570.13,14787.06,840401.14,14.99,125976.13
605,1353.95,-138.34,75450.93,22.6,17051.91
606,1833.71,2042.07,927615.71,12.23,113447.4
607,1117.26,15289.64,339356.58,10.33,35055.53
608,1425.33,14666.88,690265.75,24.55,169460.24
609,1814.94,1382.46,109919.58,22.23,24435.12
610,1304.24,-1337.39,775413.92,11.3,87621.77
611,1459.75,2807.94,540956.64,22.12,119659.61
612,611.0,3509.37,592687.94,16.67,98801.08
613,2549.3,8364.78,864752.47,6.99,60446.2
614,554.14,19390.66,366457.84,10.76,39430.86
615,2946.11,2915.38,833954.49,10.68,89066.34
616,2097.74,4180.05,722599.37,23.69,171183.79
617,1902.4,16538.56,916495.21,12.16,111445.82
618,2374.65,9711.02,50160.45,9.49,4760.23
619,1686.4,7983.36,672633.73,13.61,91545.45
620,1874.01,6832.72,303072.59,16.59,50279.74
621,1318.87,9310.86,479307.38,14.06,67390.62
622,707.22,-909.71,701821.41,8.46,59374.09
623,1553.24,4692.2,453885.26,11.81,53603.85
624,1204.81,2984.29,527944.71,13.39,70691.8
625,1184.96,18260.79,809721.32,20.46,165668.98
626,2674.31,18261.8,703095.35,12.14,85355.78
627,2125.89,11001.18,660944.32,21.05,139128.78
628,2950.45,5758.09,496297.77,13.0,64518.71
629,594.49,10574.01,86632.66,15.66,13566.67
630,1805.92,4927.55,638627.0,18.44,117762.82
631,1705.12,10009.5,884123.51,7.69,67989.1
632,848.59,16795.78,682770.87,6.39,43629.06
633,1191.15,14519.99,762595.77,18.38,140165.1
634,898.53,-1505.6,328691.01,7.25,23830.1
635,2378.58,19859.16,774804.6,12.16,94216.24
636,2638.84,6158.16,994791.25,10.67,106144.23
637,1048.69,13736.64,770922.71,6.12,47180.47
638,1611.59,17174.47,349190.68,12.32,43020.29
639,2113.83,3321.16,819500.55,20.18,165375.21
640,1498.19,9213.48,301401.49,21.05,63445.01
641,847.08,5035.7,89607.15,10.05,9005.52
642,1908.96,8156.7,370635.73,15.47,57337.35
643,2620.22,4883.79,131218.75,11.14,14617.77
644,528.85,14087.7,603594.95,14.27,86133.0
645,1701.39,15963.89,641727.51,13.45,86312.35
646,1430.45,6309.53,505632.46,5.67,28669.36
647,738.86,9180.53,39207.5,9.35,3665.9
648,2777.83,-105.14,927168.35,24.48,226970.81
649,531.77,14105.91,438207.68,10.15,44478.08
650,793.9,2567.32,832647.71,7.61,63364.49
651,686.23,6162.97,585559.84,15.15,88712.32
652,899.78,10642.0,570546.66,13.86,79077.77
653,2498.02,16615.84,977301.08,9.64,94211.82
654,2274.04,14785.93,347626.51,23.57,81935.57
655,2958.85,9053.47,525866.55,8.27,43489.16
656,2918.1,10142.16,334415.67,20.43,68321.12
657,2697.04,1133.74,35055.83,23.27,8157.49
658,1851.69,1244.48,723850.51,16.8,121606.89
659,766.15,2465.04,763791.93,11.8,90127.45
660,608.88,2236.07,593087.89,20.68,122650.58
661,1016.9,17363.28,182701.43,16.1,29414.93
662,2308.05,17603.89,357410.54,12.21,43639.83
663,2518.06,5619.73,415684.0,5.81,24151.24
664,609.88,4199.78,126453.07,6.21,7852.74
665,2214.14,2863.44,613361.02,15.04,92249.5
666,1019.44,18561.32,421950.76,20.04,84558.93
667,810.95,2837.79,973808.56,5.77,56188.75
668,1037.69,12763.79,903115.15,22.31,201484.99
669,1451.17,18901.57,557765.61,6.84,38151.17
670,1806.9,16633.86,595304.95,14.71,87569.36
671,1087.95,-1968.81,787516.27,24.45,192547.73
672,722.55,17121.04,572039.2,13.77,78769.8
673,812.44,14127.9,405875.52,16.02,65021.26
674,556.36,17016.4,767228.36,13.23,101504.31
675,899.1,11070.02,850225.04,9.68,82301.78
676,2267.65,5144.46,691853.52,21.52,148886.88
677,1087.34,11423.73,484194.96,6.79,32876.84
678,595.03,14485.65,289352.87,22.99,66522.22
679,2752.49,-752.96,968055.26,17.79,172217.03
680,1855.51,14441.5,705229.09,22.5,158676.55
681,666.42,18567.93,521441.88,17.81,92868.8
682,1131.52,4333.06,789895.46,21.48,169669.54
683,856.5,13688.89,165270.33,8.72,14411.57
684,861.22,10747.63,588709.2,5.01,29494.33
685,2339.38,6258.09,875072.57,8.77,76743.86
686,1815.95,676.05,853755.09,20.13,171860.9
687,1100.59,-1447.92,362621.62,8.41,30496.48
688,1799.44,9780.21,566608.0,8.56,48501.64
689,2617.1,13263.31,775151.4,7.43,57593.75
690,1654.86,9665.8,555371.96,11.72,65089.59
691,1114.42,-614.26,666757.32,6.67,44472.71
692,979.19,7146.16,650817.83,24.94,162313.97
693,2374.25,17225.93,49009.01,5.23,2563.17
694,523.91,-36.73,589011.8,13.23,77926.26
695,2943.43,8755.88,209128.48,10.0,20912.85
696,1796.56,3902.25,666130.64,15.26,101651.54
697,2911.94,15367.36,996410.5,9.4,93662.59
698,2845.82,12080.32,33642.8,20.4,6863.13
699,2663.19,6488.18,225072.16,12.15,27346.27
700,2734.35,16860.63,331302.72,11.34,37569.73
701,1642.15,8473.88,172824.34,22.53,38937.32
702,568.56,7006.69,133781.92,12.55,16789.63
703,1114.19,8204.9,631430.61,15.49,97808.6
704,1817.64,1531.26,484497.83,5.2,25193.89
705,1521.56,3611.38,277949.2,6.44,17899.93
706,2416.68,3736.57,813874.38,5.31,43216.73
707,1533.38,6495.25,921465.94,19.63,180883.76
708,1351.99,6667.23,694570.3,21.62,150166.1
709,2837.8,6012.14,496816.44,19.95,99114.88
710,2348.31,-1756.82,704594.08,12.6,88778.85
711,2056.18,1130.79,924759.45,20.67,191147.78
712,2654.44,3395.52,800645.96,15.76,126181.8
713,738.63,1903.82,634432.4,8.87,56274.15
714,2431.79,1339.67,474793.95,13.53,64239.62
715,1533.7,9558.47,337779.26,10.89,36784.16
716,526.56,7282.02,282655.19,13.28,37536.61
717,2135.81,7694.3,753092.26,17.76,133749.19
718,1484.7,16362.45,427280.18,5.73,24483.15
719,2493.8,17746.68,228054.01,11.33,25838.52
720,2815.53,15243.95,935256.05,11.67,109144.38
721,1779.56,10195.49,215775.22,17.04,36768.1
722,1631.84,-1341.41,908864.35,10.11,91886.19
723,2495.48,-36.72,141558.89,23.23,32884.13
724,2928.07,8111.6,242822.09,8.64,20979.83
725,2635.69,3675.44,735309.51,9.97,73310.36
726,2681.39,12179.39,233664.18,21.63,50541.56
727,1206.01,15900.58,118463.52,18.03,21358.97
728,2951.4,5792.21,359795.11,9.22,33173.11
729,2924.37,5413.35,918605.55,7.42,68160.53
730,2061.63,7386.08,108848.01,7.25,7891.48
731,860.51,7929.93,709457.69,19.06,135222.64
732,506.26,15113.85,932436.79,18.8,175298.12
733,2712.81,6051.07,574819.65,16.55,95132.65
734,2583.97,11745.76,691484.05,18.51,127993.7
735,1651.87,-1845.59,667100.07,13.56,90458.77
736,1403.63,3392.09,776991.84,14.41,111964.52
737,2835.67,16088.86,591954.87,18.34,108564.52
738,2087.79,16381.96,776125.73,5.09,39504.8
739,618.68,5955.79,945011.95,10.77,101777.79
740,2594.43,18001.8,855097.63,13.66,116806.34
741,1927.25,19541.39,820961.66,23.9,196209.84
742,2971.63,15247.52,911749.37,14.57,132841.88
743,895.81,13312.5,507226.18,21.57,109408.69
744,2172.85,18576.75,258785.68,9.63,24921.06
745,1567.44,-121.34,934235.93,24.45,228420.68
746,1157.48,9740.37,826593.02,21.64,178874.73
747,929.98,15811.55,905164.11,24.33,220226.43
748,2602.54,-1945.45,219065.29,19.32,42323.41
749,2531.0,9932.11,297792.68,14.79,44043.54
750,2923.81,7147.67,360848.12,20.88,75345.09
751,1975.17,9415.93,79131.35,20.99,16609.67
752,2259.58,19659.94,541648.81,11.34,61422.98
753,592.81,6201.16,560915.32,17.21,96533.53
754,2113.5,8033.42,311053.15,22.4,69675.91
755,972.18,644.59,549282.14,22.07,121226.57
756,2735.05,17872.26,598011.45,19.57,117030.84
757,1965.68,-1622.02,934857.0,14.64,136863.06
758,1718.7,1357.85,453242.96,19.81,89787.43
759,2117.54,1341.05,667315.62,6.06,40439.33
760,2806.32,12930.09,293439.61,22.43,65818.5
761,1326.16,5388.83,531550.86,15.93,84676.05
762,2567.97,9988.88,548212.95,7.33,40184.01
763,2875.53,8034.81,741065.54,12.43,92114.45
764,898.86,4973.13,864942.53,19.97,172729.02
765,1972.01,1283.32,184749.18,16.59,30649.89
766,1622.12,3630.76,835663.53,13.97,116742.2
767,2002.26,6440.37,247992.19,21.31,52847.14
768,616.46,11203.67,960028.53,9.56,91778.73
769,1308.16,6433.54,365099.69,8.09,29536.56
770,2432.45,12693.68,528824.47,11.25,59492.75
771,1091.14,-368.83,521845.35,23.58,123051.13
772,1623.76,9694.3,83930.72,16.38,13747.85
773,1098.19,17849.74,674238.67,11.64,78481.38
774,1466.88,8013.7,986562.03,9.05,89283.86
775,611.24,18410.23,323978.26,16.11,52192.9
776,1713.07,2215.58,222700.69,8.72,19419.5
777,1478.08,2465.04,660263.52,11.48,75798.25
778,788.7,5865.1,863803.44,20.44,176561.42
779,1926.04,6273.31,921963.17,22.9,211129.57
780,2540.1,4024.92,127633.07,22.96,29304.55
781,591.51,4080.46,631135.56,10.06,63492.24
782,2845.12,3469.41,727759.62,16.27,118406.49
783,863.46,14972.88,671203.92,17.41,116856.6
784,754.5,11192.75,505675.57,20.93,105837.9
785,2578.17,17366.75,84373.0,23.11,19498.6
786,2674.12,7926.62,212090.84,17.16,36394.79
787,842.0,3691.61,915141.02,9.84,90049.88
788,1756.09,612.98,162048.86,7.75,12558.79
789,557.59,6479.89,621868.18,19.8,123129.9
790,2203.76,-1557.56,724684.17,11.12,80584.88
791,2496.93,2516.68,71859.26,18.6,13365.82
792,2575.0,13312.98,955009.75,23.62,225573.3
793,2708.23,203.49,159797.47,19.95,31879.6
794,1456.97,18975.9,692248.31,7.62,52749.32
795,2033.02,12599.65,963243.32,13.95,134372.44
796,2183.52,10558.26,568636.28,11.54,65620.63
797,2778.4,6099.5,402982.62,12.17,49042.98
798,758.29,5850.57,377175.93,11.3,42620.88
799,806.45,14478.73,371606.73,19.19,71311.33
800,2921.72,14307.86,39919.76,16.69,6662.61
801,2923.13,8490.81,603539.0,19.85,119802.49
802,1128.93,-1348.73,587251.24,8.15,47860.98
803,811.51,9073.14,499896.55,21.12,105578.15
804,1002.33,10683.9,47620.3,10.23,4871.56
805,1086.98,4697.78,977061.58,19.64,191894.89
806,2519.12,19319.0,907586.87,7.25,65800.05
807,1679.46,18410.04,383775.62,19.07,73186.01
808,985.35,11860.39,885967.57,10.91,96659.06
809,2640.08,3194.71,293789.15,12.31,36165.44
810,645.63,2170.34,496116.49,6.95,34480.1
811,1903.88,1625.56,514508.08,11.21,57676.36
812,1840.51,14356.04,641675.47,6.89,44211.44
813,1847.57,4898.78,990644.79,14.77,146318.24
814,520.73,16539.19,982803.89,22.63,222408.52
815,1734.5,19396.65,842307.56,24.76,208555.35
816,2215.62,-1712.4,457117.89,15.09,68979.09
817,2920.96,5039.35,251427.6,15.06,37865.0
818,1726.3,15440.96,767539.9,17.52,134472.99
819,1647.05,3269.45,44719.72,13.91,6220.51
820,1333.31,-1648.69,984685.75,6.91,68041.79
821,775.42,7970.02,629047.86,14.11,88758.65
822,2860.3,-334.45,615259.97,12.88,79245.48
823,2060.85,11865.85,230619.29,11.84,27305.32
824,1167.65,18958.05,355734.18,21.95,78083.65
825,2979.2,8159.61,536864.87,20.87,112043.7
826,717.99,16420.83,465493.04,8.13,37844.58
827,559.47,5049.21,625982.27,5.29,33114.46
828,1372.36,8527.42,875502.87,6.85,59971.95
829,2044.18,6892.4,82221.55,8.18,6725.72
830,2415.01,15512.18,799234.2,15.61,124760.46
831,522.53,13468.15,223173.8,24.44,54543.68
832,1981.27,-923.81,289647.56,9.28,26879.29
833,1804.13,2970.51,611870.32,15.32,93738.53
834,731.71,2929.0,415304.5,7.68,31895.39
835,2391.5,8189.18,526672.64,19.97,105176.53
836,1028.89,817.63,126630.92,18.29,23160.8
837,827.76,1493.97,248696.42,19.86,49391.11
838,2641.67,15196.05,466840.44,22.77,106299.57
839,2209.37,1307.01,626045.47,24.36,152504.68
840,2299.92,16285.25,354637.89,8.51,30179.68
841,1585.19,8625.2,367200.82,14.66,53831.64
842,2328.43,14055.81,586188.6,12.17,71339.15
843,945.05,-138.14,261654.56,16.02,41917.06
844,2924.97,18965.35,91803.3,8.28,7601.31
845,1801.88,1011.49,65182.88,24.49,15963.29
846,905.73,5305.5,75226.82,12.45,9365.74
847,2122.29,2787.05,232321.63,8.26,19189.77
848,1479.9,14701.04,708616.61,13.98,99064.6
849,2297.87,14286.44,177486.02,20.8,36917.09
850,612.15,8725.81,453093.15,8.69,39373.79
851,1998.48,8538.1,189994.88,16.12,30627.17
852,2873.0,2577.83,731107.5,11.9,87001.79
853,2554.26,17069.07,275726.85,22.43,61845.53
854,2951.5,6352.43,425500.76,9.66,41103.37
855,1451.16,13160.88,399278.57,19.0,75862.93
856,2626.2,14635.19,144244.1,6.28,9058.53
857,2769.23,5538.8,258559.31,7.3,18874.83
858,2223.91,17653.58,59067.52,24.57,14512.89
859,1673.31,16137.3,389428.19,23.61,91944.0
860,2562.14,15123.98,595497.75,17.33,103199.76
861,2245.4,-1078.19,915970.6,12.53,114771.12
862,2723.73,5119.96,461443.97,17.31,79875.95
863,884.65,-156.12,426574.34,14.16,60402.93
864,1746.14,3763.23,179119.33,5.79,10371.01
865,2954.71,8166.67,456871.94,7.38,33717.15
866,511.59,-1318.26,374193.12,12.48,46699.3
867,2316.49,9437.22,785993.89,24.7,194140.49
868,1428.09,19240.64,974676.46,18.88,184018.92
869,2400.58,-1422.79,803109.82,19.58,157248.9
870,1150.88,2927.08,662054.05,10.98,72693.53
871,1702.59,4242.1,137376.2,18.95,26032.79
872,2004.59,-550.34,809878.26,14.09,114111.85
873,1763.38,3286.03,991772.82,6.47,64167.7
874,2693.21,3761.0,233983.86,19.29,45135.49
875,738.31,16889.84,524940.5,5.63,29554.15
876,1620.69,10674.8,365501.93,10.45,38194.95
877,1755.04,17566.12,361402.52,5.19,18756.79
878,1510.14,8547.49,464799.97,22.63,105184.23
879,507.6,17828.79,50856.2,22.44,11412.13
880,1278.6,1636.45,928305.12,9.77,90695.41
881,2890.16,830.3,341931.1,14.14,48349.06
882,1614.94,9693.98,373061.02,22.84,85207.14
883,2567.18,1693.33,527667.4,21.01,110862.92
884,2123.06,2330.12,848985.89,23.72,201379.45
885,1676.51,2935.9,17599.45,7.93,1395.64
886,1919.0,9096.56,590187.0,17.73,104640.16
887,505.79,882.16,918053.74,11.98,109982.84
888,1901.7,5121.12,513351.3,16.68,85627.0
889,608.99,18652.18,35282.03,21.74,7670.31
890,511.31,14090.56,452561.21,20.54,92956.07
891,1816.56,15198.15,705543.57,11.7,82548.6
892,2197.81,6956.83,913456.29,13.56,123864.67
893,2521.37,11376.06,917309.83,21.3,195386.99
894,2426.57,5192.2,735579.38,9.25,68041.09
895,1196.75,14477.98,350752.39,12.16,42651.49
896,1344.43,261.44,784914.07,16.37,128490.43
897,1699.77,14321.28,731620.37,22.68,165931.5
898,751.07,3395.58,604997.54,14.07,85123.15
899,678.23,8982.66,235199.92,11.06,26013.11
900,1051.22,9555.53,392486.39,13.15,51611.96
901,1311.66,3647.51,948366.9,14.28,135426.79
902,1259.19,5871.96,595654.31,7.62,45388.86
903,2695.58,19426.87,619079.7,23.65,146412.35
904,2734.7,5217.08,640925.64,24.39,156321.76
905,2042.42,7251.8,413260.38,7.03,29052.2
906,1109.85,-1794.66,361140.24,8.8,31780.34
907,2020.1,11110.14,354158.84,10.89,38567.9
908,569.8,5329.88,834168.28,12.48,104104.2
909,725.02,13395.56,30914.35,13.05,4034.32
910,812.23,-556.95,165969.97,13.1,21742.07
911,1920.62,17227.72,73432.2,24.58,18049.63
912,2827.53,3917.96,818900.62,23.35,191213.29
913,2853.8,6981.45,359681.59,21.44,77115.73
914,1652.65,-1864.49,677510.06,5.44,36856.55
915,2382.66,6998.53,502048.81,23.82,119588.03
916,2959.74,320.94,957944.0,19.83,189960.3
917,2626.7,15833.6,199231.98,18.67,37196.61
918,2037.97,15014.39,520455.98,8.29,43145.8
919,1261.29,3342.36,211567.46,24.52,51876.34
920,2807.76,-1560.17,656966.95,12.3,80806.93
921,1210.86,12600.1,711276.51,12.9,91754.67
922,1985.5,13644.56,747476.8,12.79,95602.28
923,2922.38,4664.28,116822.23,8.62,10070.08
924,852.17,5240.16,486977.53,5.29,25761.11
925,1498.24,7956.25,646085.8,9.03,58341.55
926,1226.88,9651.58,474385.89,10.29,48814.31
927,1588.2,3080.08,808153.42,21.73,175611.74
928,2808.74,4212.21,675200.74,6.08,41052.2
929,1834.93,5089.99,787945.46,10.98,86516.41
930,2461.86,4383.29,898601.39,17.39,156266.78
931,2091.3,8059.04,330608.82,14.81,48963.17
932,1370.48,4884.32,754269.94,18.87,142330.74
933,741.5,17342.99,769903.67,13.35,102782.14
934,1781.65,13888.25,373015.07,14.46,53937.98
935,644.85,270.97,310922.22,11.93,37093.02
936,1107.92,18516.66,165497.81,21.97,36359.87
937,2390.1,17774.35,83002.98,21.67,17986.75
938,2595.66,18710.63,393790.46,23.11,91004.98
939,2657.0,-170.89,362762.64,19.58,71028.92
940,1759.26,-1865.59,948000.66,13.36,126652.89
941,2395.04,18723.55,69071.28,24.16,16687.62
942,1634.85,10176.09,205756.16,13.21,27180.39
943,2996.36,18287.22,704274.05,11.58,81554.93
944,2842.92,-297.4,88720.73,5.28,4684.45
945,1524.61,10121.16,484883.97,23.4,113462.85
946,823.34,-658.93,502223.77,14.57,73174.0
947,2810.92,12550.0,526533.53,5.43,28590.77
948,2305.42,15412.26,276875.05,6.68,18495.25
949,768.19,2434.96,91168.56,11.8,10757.89
950,1334.12,12328.0,79873.38,16.18,12923.51
951,2068.81,18627.77,170916.4,13.56,23176.26
952,1516.84,3045.79,831719.52,7.18,59717.46
953,2630.45,6911.25,61691.61,13.66,8427.07
954,2923.13,5870.82,663830.13,6.82,45273.21
955,2178.89,19272.21,26883.37,6.1,1639.89
956,1941.41,4445.69,652703.67,13.07,85308.37
957,723.69,12332.75,658967.84,18.99,125137.99
958,2514.0,18916.19,540145.33,8.1,43751.77
959,1595.23,4920.32,967045.97,11.19,108212.44
960,2100.65,4950.14,411799.58,8.45,34797.06
961,2487.03,2217.55,102139.36,24.42,24942.43
962,2920.85,16208.93,418722.04,22.01,92160.72
963,1384.11,17796.46,248051.15,11.03,27360.04
964,2087.64,563.57,631089.45,12.31,77687.11
965,2326.48,19955.36,439686.02,22.98,101039.85
966,2276.16,17423.08,486285.26,23.24,113012.69
967,1442.19,-297.88,280275.14,22.25,62361.22
968,860.83,10334.72,541710.73,24.6,133260.84
969,2967.42,11111.72,671087.25,5.01,33621.47
970,2538.65,6873.05,241713.88,19.48,47085.86
971,2174.5,8472.93,39168.39,20.44,8006.02
972,1600.37,10807.3,294907.36,14.49,42732.08
973,2852.03,6058.96,288624.48,8.4,24244.46
974,2677.09,516.48,446246.15,6.47,28872.13
975,2284.85,19583.59,613282.56,5.6,34343.82
976,1154.16,6322.36,720770.19,18.54,133630.79
977,2737.6,8744.99,66552.27,22.06,14681.43
978,1546.8,4386.63,540815.78,21.83,118060.08
979,1053.56,13296.44,655145.52,13.31,87199.87
980,2320.41,3728.51,129315.51,13.87,17936.06
981,871.24,14829.85,729672.42,15.87,115799.01
982,822.8,14099.1,36197.72,12.59,4557.29
983,2010.35,17628.02,113741.33,24.11,27423.03
984,2237.52,7696.1,862116.58,6.94,59830.89
985,1653.65,5264.6,453950.74,13.19,59876.1
986,2524.29,12776.01,142124.24,12.41,17637.62
987,2460.5,-44.54,234817.85,17.44,40952.23
